"PLOT","INVYR","agb_mgha","lcpri","project_year","project_name"
4274,2019,127.91276280555,4,2018,"FEMA_FultonSaratogaHerkimerFranklin2017"
5126,2019,170.550126639905,4,2018,"FEMA_FultonSaratogaHerkimerFranklin2017"
6102,2019,119.264621490285,4,2018,"FEMA_FultonSaratogaHerkimerFranklin2017"
2784,2019,95.5974154903224,4,2018,"FEMA_FultonSaratogaHerkimerFranklin2017"
1094,2019,134.628787941853,4,2018,"FEMA_FultonSaratogaHerkimerFranklin2017"
4371,2019,189.568403798746,4,2018,"FEMA_FultonSaratogaHerkimerFranklin2017"
1038,2019,145.688381548188,4,2018,"FEMA_FultonSaratogaHerkimerFranklin2017"
3327,2019,177.870546810675,4,2018,"FEMA_FultonSaratogaHerkimerFranklin2017"
3712,2019,174.064545020872,4,2018,"FEMA_FultonSaratogaHerkimerFranklin2017"
6510,2019,204.499560350252,4,2018,"FEMA_FultonSaratogaHerkimerFranklin2017"
967,2019,42.7539089635112,4,2018,"FEMA_FultonSaratogaHerkimerFranklin2017"
1290,2019,144.610642862792,4,2018,"FEMA_FultonSaratogaHerkimerFranklin2017"
3599,2019,14.5146743073467,4,2018,"FEMA_FultonSaratogaHerkimerFranklin2017"
2291,2019,113.105532391825,4,2018,"FEMA_FultonSaratogaHerkimerFranklin2017"
