"PLOT","INVYR","agb_mgha","lcpri","project_year","project_name"
5155,2017,75.5119402842946,4,2015,"NYSGPO_WarrenWashingtonEssex_2015"
3187,2017,75.2799866419112,4,2015,"NYSGPO_WarrenWashingtonEssex_2015"
4284,2017,58.4016450489043,4,2015,"NYSGPO_WarrenWashingtonEssex_2015"
63,2013,102.725476008686,4,2015,"NYSGPO_WarrenWashingtonEssex_2015"
1332,2013,226.781068046342,4,2015,"NYSGPO_WarrenWashingtonEssex_2015"
8429,2013,156.387202571418,4,2015,"NYSGPO_WarrenWashingtonEssex_2015"
2587,2013,187.905211998108,4,2015,"NYSGPO_WarrenWashingtonEssex_2015"
65,2013,170.716361029759,4,2015,"NYSGPO_WarrenWashingtonEssex_2015"
910,2017,0,2,2015,"NYSGPO_WarrenWashingtonEssex_2015"
4704,2017,182.382952128729,4,2015,"NYSGPO_WarrenWashingtonEssex_2015"
846,2013,125.561168556559,4,2015,"NYSGPO_WarrenWashingtonEssex_2015"
2348,2013,164.569882173193,4,2015,"NYSGPO_WarrenWashingtonEssex_2015"
301,2017,114.609510988083,4,2015,"NYSGPO_WarrenWashingtonEssex_2015"
860,2017,116.818035912763,4,2015,"NYSGPO_WarrenWashingtonEssex_2015"
1190,2013,94.4469471729493,4,2015,"NYSGPO_WarrenWashingtonEssex_2015"
6630,2017,249.748534140064,4,2015,"NYSGPO_WarrenWashingtonEssex_2015"
951,2017,73.4160848621121,4,2015,"NYSGPO_WarrenWashingtonEssex_2015"
4260,2013,118.585443692264,4,2015,"NYSGPO_WarrenWashingtonEssex_2015"
6094,2013,163.336133629518,4,2015,"NYSGPO_WarrenWashingtonEssex_2015"
1104,2017,55.2855758125008,4,2015,"NYSGPO_WarrenWashingtonEssex_2015"
1291,2017,118.638578355408,4,2015,"NYSGPO_WarrenWashingtonEssex_2015"
6188,2017,109.418780677967,4,2015,"NYSGPO_WarrenWashingtonEssex_2015"
5893,2013,89.2580721874601,4,2015,"NYSGPO_WarrenWashingtonEssex_2015"
2939,2014,170.631615372684,4,2015,"NYSGPO_WarrenWashingtonEssex_2015"
