"PLOT","MODEL","FIA"
516,135.587163319784,152.570422478273
518,122.010740512138,70.5933168757537
536,31.5555778497641,28.0822272910008
537,148.438510125627,228.260584361448
541,0.6779836843197,0
544,101.55685903582,0
551,149.785162224778,123.489345933304
553,1.90784010237305,0
558,60.0355413741008,22.7206159590903
565,13.0894571688946,0
580,109.934071413359,43.4541050837391
588,210.418530897687,261.277068083112
590,183.486099511864,231.303444284866
591,1.84600228405674,0
592,155.418850938263,173.195081592324
593,17.8053667904937,6.42780217242015
597,94.9271028419382,67.335641931318
614,144.047405326762,168.493690038095
620,184.371699000911,266.993359638537
621,0,0
627,76.8755182949671,0
630,210.552880836198,263.940121524812
633,0.343526023385579,0
638,2.15302871424828,0
662,105.387248238912,131.293927882803
689,137.296397359793,134.373990332109
691,1.34060370261152,0
694,3.31611087722429,0
696,43.4131208563197,24.3842081021058
698,206.503450666377,221.367777600145
701,99.785279422915,90.1326918984795
710,31.1377671161927,0
711,10.904796413081,0
715,185.493664295133,205.944516314172
716,100.617790614753,102.067334077488
718,47.8983971007625,138.114108397878
730,125.10999163621,79.0329202236094
735,30.8934655604114,4.85068482612563
739,157.32868133239,155.322438268081
747,115.510444155167,79.3485510754947
750,245.407800148422,223.71161005286
757,187.429615801733,142.366550312795
758,94.8614007615807,114.332699363742
759,80.8135151514549,80.9147310634473
763,242.492775759532,141.71978863189
769,78.7614823039436,59.484584333622
776,80.0633875089632,65.1220385450969
783,120.158529276367,137.766244868262
788,103.727735747025,62.9469982188329
789,168.830393114371,151.10291696063
795,142.88936259871,47.1841446409457
802,31.3711103955823,8.61959098336428
804,37.464691096393,24.1963457196864
805,102.040464941975,48.0670673669402
809,178.19439676877,130.644068427035
820,135.856257114526,116.437418446164
822,207.06654410116,286.963997040641
825,112.28087671728,153.624902992267
837,162.260700494656,132.523313800122
840,7.10987420084846,0
843,51.8433145606323,10.7756311646719
846,130.740766772501,125.561168556559
852,23.3822774503825,0
860,108.314400975757,116.818035912763
862,5.47662218060808,0
865,47.6215408710314,0
867,109.376338355971,111.207467574561
874,32.4238350219903,14.3411337348693
876,131.498197385509,97.3841612481372
878,2.8669927727992,6.31266446415705
880,35.0113976614309,0
883,5.87832135580008,0
885,164.498007338497,172.235275801071
900,101.319550818087,153.511655468523
907,157.643988121657,133.925867859737
910,0,0
914,167.77295001924,113.92493556625
917,125.817909126453,149.656506425926
919,162.818419675666,162.986627219601
921,137.155326518974,121.722502812542
928,153.52146885245,144.003260366671
935,135.855559215993,77.6358149107002
937,130.648276017331,121.902778001681
939,69.2435551981639,75.8315970623932
944,2.13523511047316,0
947,5.09913625629441,0
948,127.019375032125,115.570602163628
951,117.01579734184,73.4160848621121
961,0,0
965,136.10748147811,106.979962562803
967,69.2662232931569,42.7539089635112
968,0.442116219060921,0
969,95.7766852802294,110.478886882294
972,103.855492026526,54.1114626541426
973,15.8282195125598,0
985,0,0
993,165.844959167744,214.945989069256
995,41.7910428052484,15.9300699738462
998,142.809006740342,154.091359278422
1007,194.512259083862,174.661742553553
1014,157.861991243092,146.100832139345
1015,121.552545045874,101.611364466862
1018,153.143699444643,227.79501950504
1021,177.831272083666,164.208691163467
1026,27.4533597053398,0
1027,130.362673545206,138.086750769367
1031,162.604882997729,132.203448989147
1035,193.96535970125,211.714052286087
1038,153.67255614095,145.688381548188
1046,147.394159379981,42.4198973368199
1048,4.40425739716118,0
1055,3.14968363315983,0
1057,4.02569459119133,0
1058,83.2216737861827,86.7605401132319
1062,173.643982308114,153.048446966735
1069,181.839323451341,124.527940751672
1071,6.60279297165724,0
1075,164.39030487603,104.251975713591
1076,162.535338312222,110.646245530623
1079,51.8768748880927,59.9694032563774
1083,112.326468584651,152.220424360415
1088,106.128607045765,136.665465818332
1089,103.566817898727,92.2670172882508
1090,54.9571346140495,0
1092,191.24214806395,239.431769768108
1094,119.821457065447,134.628787941853
1104,75.4149501864038,55.2855758125008
1106,0.0564108437248092,0
1109,0,0
1115,53.2918824178538,0
1121,23.0773402680634,1.38568843544746
1128,145.817757691454,184.953096634739
1129,6.76348090488578,0
1135,5.03037783412352,0
1137,2.10246715652246,0
1142,204.060638564487,210.559354259185
1143,103.896269140745,1.38307990647773
1175,54.6089018237291,34.0693018006296
1182,44.1914503205817,57.0961652502859
1190,143.038624704908,94.4469471729493
1203,182.308877037578,137.351043900486
1205,0,0
1206,138.804748614016,130.87578833007
1212,147.216659579701,203.072455996354
1229,121.863975603708,148.986127607127
1233,162.786184501508,228.160484015009
1240,0,0
1242,164.848843989951,127.706771498897
1250,140.464092601487,58.1244931089219
1256,0.039121536979109,0
1277,198.924146297166,167.140554447704
1288,58.2646590613886,96.7092875134729
1290,148.725985199899,144.610642862792
1291,152.749473798234,118.638578355408
1297,86.9997716426042,52.9174999917355
1301,101.446136698761,101.49595142077
1305,118.985931326468,154.948691181502
1312,152.583108304712,165.743284690273
1327,83.5973535866655,110.006740589036
1328,190.174914846758,211.778253932677
1331,63.5342374468006,70.4347023131103
1332,168.866465503911,226.781068046342
1335,8.72627149025041,0
1339,0,0
1344,6.83223940359721,0
1351,127.435110929944,251.117643695534
1358,137.984646739031,120.205382651097
1359,197.751791803101,203.579053083068
1360,164.885676456981,163.311900291781
1370,17.2437678616919,38.4453866774189
1371,149.885290585863,154.195897239106
1375,8.77159075364488,0
1380,170.089204651718,181.538821972715
1383,15.9161997765247,30.6958591606232
1388,170.927716513682,137.14215585019
1399,37.1756075719379,35.0933482872161
1410,195.91655035748,162.219142382767
1416,10.7011923045708,0
1418,111.476128863396,143.909551191418
1426,171.8277016114,166.225779406674
1433,167.099565798205,101.422064909877
1436,22.063513009002,19.9263318833191
1441,157.70660697176,91.1278500376828
1448,0,0
1452,176.559928177453,117.60679431528
1458,143.806518777789,56.2182687701943
1462,187.067533932668,174.493767132028
1463,216.371075098313,155.198401958744
1464,101.017239942964,93.3850006456189
1468,83.0311948274798,60.8877147146596
1475,87.5579520847516,60.1264997611432
1481,193.136641491211,198.800850497013
1492,115.921121604805,152.842638377717
1495,88.9407347563474,47.7903495702091
1498,158.836606044366,73.7819461596674
1510,151.963207447065,221.464226372972
1515,2.2975385789492,0
1524,2.29831102596952,0
1527,187.848461309888,260.332910983394
1529,107.089827967837,135.168987724308
1538,145.839883218721,212.248981702221
1543,210.663338814853,211.823231509424
1545,0.0377767094809103,0
1547,253.066573231886,199.19438453815
1551,25.3445172296404,0
1556,97.0354533202909,91.9949973677695
1557,195.049268908088,237.678495623939
1559,0,1.33072034977773
1564,181.70386557537,231.508105505892
1566,158.347298321902,122.981088387945
1572,128.410251425284,53.0069024257345
1583,129.648990855857,147.46901023825
1584,130.128141637147,99.0154389532166
1585,115.943893249813,147.683185039287
1587,136.628750606834,172.129281482089
1589,8.89488461435252,0
1590,28.8698289100547,35.5070751024999
1592,175.193239738826,89.2789666720618
1598,10.2447889047208,11.4972779291176
1604,86.9240893248108,157.29115378484
1611,72.6261373306315,74.0261663623811
1617,62.0511647042886,108.181135630822
1621,151.903954851141,131.050928666668
1623,34.1675050914635,78.7669639343368
1624,166.257792022977,69.1292572394765
1626,4.94917242950286,0
1632,23.5705232712687,0
1641,17.1185466902395,0
1689,70.8631236609999,35.4338453106775
1693,123.209817497707,170.45137162355
1694,0,0
1701,139.680901869836,86.2555484971917
1703,39.0916480334274,15.8936958560405
1706,36.5212609623552,84.9594849366554
1708,39.5310380675219,10.0406814259186
1713,136.446543080357,133.358634170888
1716,54.6472595434983,9.23016406341213
1717,118.212436682889,76.5853252269414
1719,115.338155441684,93.0235296775095
1722,187.375121542728,177.214378773603
1726,125.951767404941,68.9441306097903
1727,131.531668991414,148.381876936319
1730,141.824471355848,188.263108660419
1738,56.5495530966741,42.8688866724281
1743,0,0
1744,126.999628924684,162.257539811024
1746,180.013907610837,170.331759464769
1750,100.034775893713,33.4875948083594
1754,155.969547143171,99.7309299856496
1759,133.91507670007,126.570278213794
1766,11.5367869414997,0
1771,4.581014106072,0
1784,132.603490599095,134.381577977326
1786,3.60061132496146,0
1787,139.304014395541,93.3948327943118
1792,3.77587364021078,0
1808,151.416990787357,160.268680976914
1810,31.0749752353376,16.5503211796076
1816,28.6701621077076,0
1817,2.53165715286221,0
1835,53.8121542699989,49.6177262108972
1840,71.1063660333403,43.4951427507849
1841,116.145669021457,163.263867644888
1849,101.95165346954,0
1850,118.190052051546,126.145985195481
1856,193.756757895176,225.598773848901
1865,0.239896101130711,0
1869,145.551895484744,204.056941990297
1871,293.482664337783,310.852459215739
1872,237.358211488496,200.876230670655
1879,148.743228820781,139.549190803493
1889,61.7617337485552,79.5591415201833
1896,1.05075434530468,8.9795940653978
1899,156.013489827764,172.933298911629
1901,47.300063381263,0
1905,1.36225537837612,0
1910,52.5794031502062,0
1911,136.925680313977,128.043789919373
1919,142.679798880941,136.650885796966
1938,93.7782645583185,99.5506179534901
1948,123.97671096223,165.208088388215
1952,60.2602504620899,49.0976977659144
1963,93.426004958119,78.5977698938451
1966,60.1043455978014,160.67959471769
1969,64.3563965285599,32.7876001240706
1975,240.09057195682,197.927843683281
1986,0.12817798133742,0
1988,100.266367343154,94.0302888485653
1993,125.334274313443,104.691988519269
2002,37.541347352802,26.5564516371002
2004,149.926049634281,183.195947497973
2007,161.095704667565,163.35889416383
2010,0.168862728580041,0
2026,125.826697069868,65.5773022159431
2027,5.27432621660272,0
2029,189.020698542103,187.920565190008
2032,143.378434739194,51.3172700720954
2033,0,0
2037,84.9524346756088,94.3296234365196
2053,43.3349621522441,24.2867948340626
2055,0.235492152726942,0
2056,3.32844687187501,0
2058,153.901094309461,82.4438650712469
2071,156.585486990182,163.593929925154
2072,1.77790837908713,0
2089,111.025688939298,133.731799998459
2096,130.886188411159,130.23929638123
2098,118.534953917003,147.051094306864
2101,213.313805438262,206.926478230739
2102,0,0
2103,124.776845761922,143.151782355354
2106,187.495166193867,360.565709029551
2108,0.896828330644063,5.69026729077357
2111,132.53597439511,150.901450755217
2117,8.21117961630494,0
2125,0.305964797813882,0
2127,21.0904843641025,2.74580725531298
2138,119.644160915016,62.2816706711294
2140,75.9179661873026,41.6769983826575
2152,142.357890622068,142.516381923133
2159,71.0706762355735,160.137714706013
2161,83.0751407376482,45.2813254957233
2167,28.486270777969,65.6633978169118
2178,160.810626848098,159.066353121034
2180,0.201085588806496,0
2181,31.2453277770624,6.20278462985551
2194,0.166332612198914,0
2195,117.32164139484,83.2370256480176
2197,126.669150670469,62.9365143763443
2200,125.105012220831,169.985720332419
2201,2.30792944330136,0
2206,168.239018220039,175.987103323208
2207,0,0
2210,1.06349664926529,0.529191955598491
2215,3.84115873206832,0
2220,172.861294063412,225.138860949161
2221,55.8898320852554,46.0731315754994
2223,202.98130076605,164.328927555786
2224,5.28847004224418,0
2227,40.4413146159671,41.8232970428451
2234,49.6126938461023,18.2647425584264
2237,52.239517577605,0.458204684123454
2240,0,0
2246,18.7976763189875,0
2263,111.57757602737,84.8011096175538
2273,101.915707254194,127.422901029877
2285,131.035782841462,147.783864196177
2289,179.035736233203,200.175392158448
2291,127.10037877599,113.105532391825
2293,113.434490448563,132.579502379961
2294,77.3191415553966,74.7215593926239
2302,71.9385442236536,14.3758821055241
2309,2.94614626989612,0
2310,70.7354082057777,132.542401425328
2311,166.305564440696,262.639528991215
2313,92.3268443103564,125.718345661332
2320,24.5042230387644,0
2325,0.601840645845797,0
2328,29.2519819736481,24.801634895525
2330,118.744242853091,0
2332,0,0
2339,2.26103233015147,0
2343,136.84941475197,125.33864398863
2348,169.31184170908,164.569882173193
2350,152.962180162853,103.906675100989
2353,162.843346766259,181.215239787386
2358,0.0425601346560216,0
2361,128.673177751701,84.6491437427502
2363,149.115152272129,97.6120716355419
2370,137.808285540854,230.127042501796
2383,107.007418722186,111.710928303096
2387,74.5335340182082,16.3930050062622
2389,26.7213852132731,50.8673593237262
2395,108.215370793767,116.753787386096
2400,114.407188745439,150.024914053717
2402,0.0155883813503234,0
2403,132.535664554764,108.025491322483
2421,0,0
2425,109.618057079693,204.37010019124
2429,149.935845965237,153.388477685188
2437,138.948028254644,126.798906932159
2445,57.1627672724796,50.4083599177237
2449,0.30210370665316,0
2457,129.614720159373,201.878970532671
2462,139.405919791691,171.966720729838
2472,108.515062512643,190.806271361002
2477,179.557017668118,217.699264226599
2485,154.484964733645,237.081692450524
2486,205.422623207535,262.684773487613
2496,0.385574723550769,0
2502,13.2933828207465,3.11061341384103
2503,48.9606213191211,21.5175952898522
2510,144.961805997292,198.995535421536
2512,1.61859082186757,0
2517,106.348504344547,71.9330176003019
2540,82.2651472566626,145.977577607588
2544,164.953135312941,242.719938031446
2549,0.994032294385712,0
2565,59.0046988507578,8.34834146782938
2569,207.04944119046,173.110923932846
2571,203.614660252431,173.952135240754
2586,109.634396986557,107.524299859548
2587,147.304973520981,187.905211998108
2590,61.6535663137835,36.8411370575098
2605,70.0214760426866,65.3710478951883
2610,59.2972820388827,126.999484405959
2616,94.2458964716039,180.407051305751
2627,0,0
2631,43.5579353033566,0
2634,183.324032660193,0
2636,147.157877206436,170.272761979038
2638,133.498175377805,158.124627174957
2644,22.4090453768714,0
2647,42.6587943823363,54.091998787641
2648,0,0
2652,83.5145752192938,45.3438834862973
2657,12.0989348514006,0
2659,83.4988794405752,77.2924874569835
2660,24.948807425866,0
2683,14.3404507356576,0
2687,154.654441625165,129.331094446561
2695,146.479967756839,138.31549624948
2696,243.67090470953,170.003849479248
2702,121.962221354592,224.370727764218
2740,97.6492828642303,34.5685240776819
2742,159.631163107394,181.007900223173
2753,141.749398484704,147.075923831035
2757,0,0
2766,167.763570399874,154.646051892043
2784,152.438487103811,95.5974154903224
2792,206.85966343207,138.270276744548
2801,119.487539352921,125.210840794179
2806,160.268062853769,177.960717963286
2809,137.288363100789,137.077934709583
2817,43.2725558985193,39.7380420292853
2824,0,0
2825,143.65680742029,155.160631205836
2829,64.4999389160217,33.6934197413241
2831,152.335975368509,148.918312612739
2836,122.705866658744,92.1491473280834
2837,110.713745017614,98.0259062682603
2839,47.2162150944651,27.4940797921649
2851,133.501337802244,183.644757266019
2860,0.620845753059915,0
2862,113.274740348064,94.4189491490782
2863,215.353353783123,231.827826641231
2865,35.7916532230728,34.78909731463
2869,28.4318470265436,5.91082801512522
2876,0,0
2879,126.138522740645,120.975934706425
2881,91.4460441134895,84.0396120412462
2893,22.2031516908459,0
2899,26.2458215321583,98.7569998811183
2901,53.9990746442624,6.98856661957683
2910,161.932096548751,192.39778263836
2913,0.346995625089132,0
2919,0,0
2922,118.977560805667,134.302276378949
2924,48.1032306475178,45.0985835510649
2925,92.1154443816626,74.4748102558934
2926,11.3980859294717,74.4856915605015
2929,0.0556596192907425,0
2936,147.514784630473,45.9944635394576
2939,149.85363742749,170.631615372684
2946,99.5689192988256,84.1233747883413
2950,260.83134641905,299.891872941759
2972,161.665346156481,120.088268762039
2981,134.079361452305,175.033026614784
2984,78.6739770132015,51.8691462385404
2997,143.390680297176,143.339710916255
3004,216.460913210584,268.704838068167
3016,59.0772395751114,0
3044,132.347409863549,119.307007219275
3047,28.7035512584349,0
3054,106.496513582388,110.760621913161
3057,31.7912749485841,0
3059,1.24804057662239,0
3060,58.5345138293887,29.0093628278962
3063,136.953161986186,70.2694569175289
3068,48.6127932982028,0
3076,166.336122061516,170.57009636606
3081,134.785452986798,141.513727605455
3087,138.222512145294,144.924057764205
3094,92.1169171678632,94.5990986861175
3115,209.684073469037,175.918010310434
3136,103.403261672225,89.1505232846117
3148,10.9094684817129,0
3151,131.336293965657,207.687405050525
3154,134.360012299183,0
3163,119.524840793106,113.63507211666
3179,130.654183639247,81.0581691889496
3181,119.825130335241,33.845680704298
3187,122.578290919447,75.2799866419112
3197,136.829237516347,44.456242769464
3202,171.836931313888,209.786839142739
3203,102.552588454548,61.4280533295997
3216,105.611529903504,131.679744990887
3227,0,0
3232,141.886670491164,105.184779584828
3238,186.319967567269,127.1626100328
3244,21.5544249597242,1.90441737815188
3249,119.915077931912,93.1578835568276
3250,102.258907167584,79.9397609496751
3251,81.2630081299724,74.923402709481
3264,149.127726274367,92.4439771654741
3266,57.3856588245664,92.7397749651827
3277,149.63761251216,0
3289,103.276367662134,84.9738741662208
3293,4.72403980979654,0
3296,88.7352553133581,63.2817382067975
3300,39.6388854545861,27.6353091712122
3301,0.295754605520286,0
3303,147.991862270286,238.132748236522
3309,172.897354647977,176.940878778226
3312,2.01232386747368,0
3314,67.114345946233,68.6716385833125
3315,90.648336396012,108.542819636846
3319,45.158361591784,9.83461614992254
3322,0.307355855626854,0
3327,149.710340364317,177.870546810675
3339,101.607622916796,87.8160822013028
3342,153.589802034453,104.209864870492
3344,0.786195063942872,0
3349,46.1053975799461,10.7721405280083
3353,174.166441848115,216.395547550624
3362,94.8603583778499,78.3768298793065
3368,18.9652332297124,1.45917566298007
3380,164.241979879808,169.194240268174
3382,0.477678537368774,0
3385,174.871310624693,155.307860378241
3389,125.557056417473,128.037772338566
3391,132.655019533719,113.102143764862
3402,153.408042308107,226.694679772033
3411,142.863684182447,170.065450529382
3412,143.512118024832,61.0247548022253
3417,2.65274309368194,0
3418,138.507784527127,134.694882086611
3427,122.515604394308,118.851603461312
3429,110.245167481961,111.2577659525
3433,0.484415558383324,0
3435,165.654819619013,226.24826908356
3436,0,0
3455,3.15882723069531,0
3462,37.0493502327026,54.3813402494826
3468,225.124896694541,211.508158887972
3471,141.536809766217,178.489857082676
3472,0,0
3476,10.9684300016494,10.0998265602869
3477,1.71883156563911,0
3484,1.45586285982317,0
3487,5.83226764813967,0
3492,16.5048729019669,102.715603441946
3493,136.818384692625,125.258768011487
3503,171.388239857577,90.8128103469568
3512,192.463399792797,108.829668029617
3529,4.09573597559044,0.491169965943046
3532,145.206265113589,92.6960007966715
3539,0,0
3550,163.334525389046,322.562983241425
3556,2.78434839161515,0
3559,20.1625958291222,7.76780167483682
3564,30.2197494124105,57.3924632907833
3565,120.698563113995,75.5212519359576
3571,0,0
3573,21.4404954995219,53.8028302222261
3586,0,0
3589,162.423197463765,223.577325434641
3593,20.3774533210568,20.8250229833276
3597,141.464329671227,199.134992780843
3598,97.1477160951674,109.629631290226
3599,135.185207173995,14.5146743073467
3606,126.741259739723,171.560421836984
3607,43.6869672087281,22.5956275457177
3612,111.839648651923,97.7467511526525
3615,9.12133920925391,0
3617,85.2140499324828,75.6785001163261
3619,111.431485556467,68.7612564902926
3625,157.941458391097,123.195016923546
3632,0.524315457791393,0
3634,125.188071089082,108.349733322991
3636,83.7028019715985,111.36269056253
3643,143.801487067941,118.916997352608
3644,180.404733016166,119.273430047882
3647,146.946265981288,213.795982456573
3657,141.148436378115,143.395993607008
3660,180.449987329991,108.451868784217
3670,106.231358882342,81.4137678235511
3679,195.417891920878,266.403788260191
3681,79.9775448996649,59.6702613017001
3694,95.1769988082007,100.609452844295
3699,172.758075579549,227.06251204973
3711,146.963987449384,204.795077253975
3712,164.395714493769,174.064545020872
3717,113.454328951881,75.628168126383
3723,75.2103867225807,36.311341880093
3733,90.4710718746852,103.230515563822
3737,147.580070907118,136.351440464102
3739,210.973378403772,177.892763455135
3740,4.97029974000774,7.04947225265334
3743,72.0334290382371,43.3131427727405
3746,257.848792740674,237.981081018171
3750,139.170160013542,87.9079978122159
3756,160.800806530731,153.678118120513
3771,1.61170321470477,0
3780,93.5797030246238,132.28969811394
3782,147.220139733916,98.2891250442674
3784,143.500054156442,151.863260383138
3789,90.961092000352,67.9264070720712
3796,0,0
3797,158.987861265572,225.460524255317
3807,141.604635103126,119.835143199425
3817,125.597348506442,137.827678276585
3831,0,0
3832,131.624857380328,246.016630691654
3836,15.3547478458701,0
3837,75.8985561918451,116.369173645776
3847,187.499899857434,173.148877322444
3849,185.597806755913,139.267933618903
3851,155.215464033694,164.116362980884
3855,170.085432556724,153.59336777543
3875,0,0
3878,106.521767841787,116.306373598855
3887,135.410042365724,98.4884273327221
3893,72.079578361631,43.9542059406751
3896,160.165087247244,172.337398149366
3907,246.740053730622,220.742237829148
3909,108.645283329945,117.569771910073
3915,53.1147234782896,33.3476394746962
3918,1.60057582873774,0
3927,7.6114027288783,0
3929,125.831608404676,122.536687080806
3936,6.53869008392156,0
3959,0,0
3962,176.132449129464,194.472186687829
3967,128.52280246066,112.519247475597
3970,152.905161117598,190.354228034501
3971,117.119998292125,102.209051967187
3978,129.318342071449,61.3999131950107
3981,165.101083193547,134.40808716411
4013,186.17710971527,244.958706380602
4016,138.755126737887,143.32125717716
4024,118.051306294088,98.2852078933263
4035,149.094264979203,128.138684958246
4036,0,0
4040,146.243955611402,69.6932277106318
4047,99.2732650756342,63.9581895269209
4049,101.239444808599,57.1794302186393
4052,133.990392155182,160.967827671414
4053,102.996445536164,96.4101633732253
4056,4.7859222307251,3.32993190380846
4057,135.850863665903,123.909555480951
4058,135.498442907519,175.740810825421
4063,5.42280308011288,0
4064,0,0
4066,148.506938104264,95.7491080711332
4072,139.702325121963,298.796367630818
4074,16.0304163295271,0
4075,67.3020305850527,134.152194611117
4076,16.52263160812,20.2917356717828
4077,0,0
4079,43.8801961781529,27.4686363818008
4087,207.939434321476,235.004809895163
4091,121.891513652692,111.207387750266
4097,146.322996258334,99.020006583793
4100,194.780027917395,243.794726024009
4108,45.5273338482268,67.9787620621794
4109,0,0
4112,197.032805852211,56.736066397986
4115,131.295706473929,165.881994187543
4120,135.373148610746,193.651788272951
4131,161.660630614661,95.7799076147538
4138,181.611797834688,208.932824062531
4159,83.9538249409522,129.829331682108
4162,1.83775826846636,1.93913063259262
4167,0,0
4169,37.8940605167085,7.79743267011273
4172,4.43922212284766,0
4184,118.757662073475,83.7608664484169
4198,134.829505226726,189.911024267156
4200,93.143962050064,79.2615964493685
4208,10.8436561427294,49.2140891419046
4209,170.059211807823,138.655298591126
4210,133.461874885374,139.943387216291
4212,136.590301524307,117.467096849028
4217,218.377525536404,162.193107352561
4218,149.143649108473,136.792949331121
4224,213.068478347065,187.061127204472
4230,70.7529204217187,34.9975757679489
4233,0.0325634715832375,0
4236,173.178260470791,208.394345392773
4237,123.451964050964,134.095636238523
4238,1.22238764688267,0
4239,123.43512438284,58.4621073246019
4241,119.083312464474,154.483943070491
4243,132.051153097991,167.859910354732
4246,131.90496030552,132.228786389826
4247,146.76854960659,190.816111840184
4260,153.080748986907,118.585443692264
4266,53.9113914845663,25.694865761522
4274,163.413328012111,127.91276280555
4278,121.795492790066,107.019791108314
4284,137.710417399208,58.4016450489043
4285,172.286082164443,255.585407597357
4289,174.242250996025,156.895420575624
4291,0.0156294683747914,0
4301,2.19569674100049,0
4303,133.076350481481,111.448911842581
4311,6.97842719472955,0
4314,120.561370076406,124.621921298498
4322,8.82206560787036,0
4325,13.2299514609362,0
4326,48.467979493911,36.9795193115978
4328,200.535873419773,149.501788987324
4331,0,0
4337,28.6766899444531,20.8374747031037
4348,12.9163640418841,0
4354,118.569528799725,189.243148102549
4359,76.5131440763302,68.4201787272143
4364,2.20886045094157,0
4371,127.189959492415,189.568403798746
4373,137.584660860163,128.329050244434
4387,40.4761201265722,0
4393,178.267261108776,165.629067855144
4394,114.139444637656,148.906053506004
4395,81.5580623800655,70.4949790516235
4403,137.776411573906,136.755709456314
4406,37.4595226075924,32.5146251990601
4439,118.648209372362,64.0585409010019
4445,153.957685463178,94.757561148202
4446,54.5962365328563,26.2981224667451
4474,135.226529282126,135.421021460017
4478,0,0
4485,116.766392135808,61.3401198474396
4487,150.474226857233,140.441655487123
4488,148.771042790219,156.065518186091
4490,0.631427692334629,0
4498,170.030141183274,198.258722364934
4499,49.691190823785,13.5859713906842
4504,208.316219264149,194.820870881882
4513,4.06500524354257,0
4526,23.7032291982296,0
4528,107.510623312234,75.190311952701
4534,138.212550722562,91.7846367231537
4545,26.2251569555655,110.258465226514
4550,1.63465758521667,0
4562,0.892757930606736,0
4570,30.9098343927095,24.2962557127718
4572,115.206151017941,65.8009260711168
4575,206.727323227283,172.58627195195
4615,187.257420304711,168.490047800027
4627,0,0
4650,42.0235627981708,13.0727625873114
4653,103.215703819728,76.5843352006328
4658,136.771045040461,20.3695236034952
4670,142.16695510627,170.993996077379
4674,222.500197312805,176.030502950248
4676,0.452431645005711,0
4688,92.5478982566415,52.947706708099
4691,127.206659239891,168.618568792556
4696,130.621941915335,103.631662221406
4704,169.020954025183,182.382952128729
4705,18.1644198825689,43.2930272664059
4714,134.675091274074,53.4730908816182
4724,67.8426998459679,61.2425679155449
4725,3.02150088078908,0
4726,228.104947398777,157.083696298681
4729,132.260894558536,87.6857678265572
4737,185.17618565071,154.193498705905
4740,0.0411744241842108,0
4744,133.896271402421,94.1066419395979
4749,42.2628580527459,21.839290393517
4757,97.4247208238507,176.088709248655
4761,53.5275425860209,53.7897549974094
4768,38.4942032268821,56.0584187522284
4769,0.179337939556631,0
4780,171.440662319259,173.345640295812
4781,58.2135300010624,74.1223514398276
4790,0.317824798059466,0
4793,113.154544827262,222.631967422462
4803,85.9756918017171,70.3155677577732
4807,69.6499284985245,92.396840474447
4815,199.687994383838,154.26053350112
4819,35.7661292415779,0.951900670098516
4824,15.0786542718303,10.9708952571491
4841,78.5565655211682,83.362960195804
4842,154.631594430623,140.085502487165
4850,98.7001097662804,67.6559873204306
